"","G","color_index","d_g","b_g","e_g","Dose","mu","y"
"274",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.71,0.056864504205934,0.0460326674920864
"275",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.72,0.0547346363668717,0.0562533864178486
"276",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.73,0.052707974744049,0.0492055825434255
"277",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.74,0.0507785119177206,0.0530947140731547
"278",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.75,0.0489406397111101,0.0451219875660015
"279",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.76,0.0471891201416609,0.0588721950407257
"280",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.77,0.0455190585862951,0.0449594292607293
"281",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.78,0.0439258789951371,0.0418783963843547
"282",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.79,0.0424053009984963,0.0417060928158677
"283",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.8,0.0409533187621215,0.0446426281036555
"284",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.81,0.0395661814556857,0.0399532011641548
"285",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.82,0.0382403752090537,0.0325029295790202
"286",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.83,0.0369726064400333,0.0369555262034977
"287",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.84,0.0357597864459886,0.0385844056132947
"288",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.85,0.0345990171598698,0.0347341852313046
"289",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.86,0.0334875779788811,0.0360418865590667
"290",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.87,0.0324229135811759,0.0319514677724867
"291",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.88,0.031402622652633,0.0312213663660206
"292",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.89,0.0304244474519674,0.031928001806665
"293",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.9,0.0294862641481611,0.032564374904318
"294",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.91,0.0285860738695095,0.0252362164068644
"295",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.92,0.0277219944084708,0.0276293155766621
"296",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.93,0.0268922525310229,0.0267020947397424
"297",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.94,0.0260951768433861,0.0241880433980342
"298",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.95,0.0253291911727942,0.0228401875407135
"299",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.96,0.0245928084225066,0.0230895668561318
"300",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.97,0.0238846248644867,0.0253281319510526
"301",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.98,0.0232033148361284,0.0222571406165981
"302",3,1,1.01088933174824,2.888883467971,0.26749555005222,0.99,0.0225476258101348,0.0208455603740966
"303",3,1,1.01088933174824,2.888883467971,0.26749555005222,1,0.0219163738091472,0.0222774655016267
"304",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0,1.20968027546967,1.06895834614634
"305",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.01,1.20961348309807,1.3429762737035
"306",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.02,1.20920303832958,1.15200275639588
"307",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.03,1.2081736237935,1.2312411167535
"308",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.04,1.20627747110556,1.21244596821874
"309",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.05,1.20328682448341,1.20325786546188
"310",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.06,1.19899329482597,1.43680297332123
"311",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.07,1.19320955726908,1.09868497534764
"312",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.08,1.18577213686534,1.32968384028961
"313",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.09,1.17654464902538,1.18026524597671
"314",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.1,1.16542105129276,1.07203837395755
"315",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.11,1.15232854231349,1.14443189201012
"316",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.12,1.13722979695331,1.22540631067612
"317",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.13,1.12012428223368,1.07346074674591
"318",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.14,1.10104846697745,1.01923735261771
"319",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.15,1.08007481968191,1.09670115823707
"320",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.16,1.0573095797603,1.16717609084773
"321",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.17,1.03288937930343,1.02532974583121
"322",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.18,1.0069768769495,0.876560104036728
"323",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.19,0.979755633760492,0.859744796392096
"324",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.2,0.951424506585975,0.881055666570925
"325",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.21,0.9221918536769,0.874841278252873
"326",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.22,0.892269840195703,0.890360014634172
"327",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.23,0.861869100906564,0.921638635381974
"328",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.24,0.831193969349089,0.795842642138762
"329",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.25,0.800438424191174,0.716065490145784
"330",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.26,0.769782841404805,0.817964592660407
"331",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.27,0.739391581775861,0.760041744010709
"332",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.28,0.709411391904382,0.796454742808347
"333",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.29,0.6799705563156,0.574673131239538
"334",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.3,0.651178709834226,0.656889640375487
"335",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.31,0.623127202712734,0.713431812730941
"336",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.32,0.595889904788812,0.640643606733075
"337",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.33,0.569524337168276,0.524028584638686
"338",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.34,0.544073028331201,0.585423975852999
"339",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.35,0.519565003949328,0.476181575973231
"340",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.36,0.496017334162958,0.47403024273611
"341",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.37,0.473436677056657,0.533133359211276
"342",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.38,0.451820771466592,0.438899758613354
"343",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.39,0.431159845303779,0.468405093828793
"344",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.4,0.411437916869408,0.39962850079904
"345",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.41,0.392633976008825,0.33537240753057
"346",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.42,0.37472303942219,0.344228479627468
"347",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.43,0.357677080165305,0.320787394875119
"348",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.44,0.3414658355456,0.325323012890235
"349",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.45,0.326057500486978,0.315274165446821
"350",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.46,0.311419315246438,0.306679888627189
"351",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.47,0.297518057342316,0.290368323236001
"352",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.48,0.284320447900271,0.34354638670667
"353",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.49,0.271793482510092,0.236616973622086
"354",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.5,0.259904696254799,0.249343778518223
"355",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.51,0.248622371935437,0.257454580859256
"356",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.52,0.237915699756805,0.27999188897575
"357",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.53,0.227754895926018,0.229779975410342
"358",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.54,0.218111286793954,0.246884469713784
"359",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.55,0.208957364371817,0.1772701214889
"360",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.56,0.200266818302448,0.231432029533626
"361",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.57,0.192014548671422,0.179202262554064
"362",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.58,0.184176663412764,0.179155172480674
"363",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.59,0.176730463500323,0.15817213323411
"364",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.6,0.169654418617175,0.171940840664258
"365",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.61,0.162928135558831,0.194774625331557
"366",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.62,0.156532321246879,0.199433101590577
"367",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.63,0.150448741903005,0.135089774078515
"368",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.64,0.144660179653749,0.151863412420468
"369",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.65,0.139150387598492,0.159877428106555
"370",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.66,0.133904044172035,0.131309584216666
"371",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.67,0.128906707463989,0.126124746026117
"372",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.68,0.124144770015679,0.120418188564737
"373",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.69,0.119605414497518,0.126973878553374
"374",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.7,0.115276570572415,0.132565537217654
"375",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.71,0.111146873170589,0.119058442323758
"376",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.72,0.107205622335642,0.110693762910116
"377",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.73,0.103442744748488,0.100366780021422
"378",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.74,0.0998487569928403,0.104950780130755
"379",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.75,0.0964147305916423,0.0912593365074433
"380",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.76,0.0931322588167425,0.0905674584546015
"381",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.77,0.0899934252529109,0.10042266805636
"382",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.78,0.0869907740810397,0.0909221255361876
"383",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.79,0.0841172820331131,0.0861692744406912
"384",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.8,0.0813663319625682,0.0793129016540893
"385",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.81,0.0787316879673751,0.0864139401450167
"386",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.82,0.0762074719990222,0.087090758334957
"387",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.83,0.073788141888176,0.067644825559416
"388",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.84,0.0714684707167442,0.0718661297203031
"389",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.85,0.0692435274660977,0.0695841189866253
"390",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.86,0.06710865887208,0.0633374959658646
"391",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.87,0.0650594724189373,0.0588756708214372
"392",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.88,0.0630918204062841,0.0630764734212253
"393",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.89,0.0612017850255481,0.0653480463509662
"394",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.9,0.0593856643849024,0.0688367035704881
"395",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.91,0.0576399594244141,0.0476222833049758
"396",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.92,0.0559613616659419,0.0521653006326606
"397",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.93,0.0543467417451512,0.0526803036274634
"398",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.94,0.0527931386758431,0.0447041138525438
"399",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.95,0.0512977497995758,0.0475886145965717
"400",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.96,0.0498579213762728,0.0461290181119125
"401",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.97,0.0484711397741453,0.0450923042573032
"402",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.98,0.0471350232197871,0.0378690008375674
"403",4,3,1.20968027546967,2.83744069309279,0.316679408050701,0.99,0.0458473140717265,0.0468362966254769
"404",4,3,1.20968027546967,2.83744069309279,0.316679408050701,1,0.0446058715830351,0.0418743390683922
"405",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0,1.01251923909645,1.17879253691892
"406",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.01,1.01246300180952,1.09634461938761
"407",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.02,1.01210599676119,0.875185293318927
"408",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.03,1.01119311066506,1.02119189892772
"409",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.04,1.00948943744224,0.951293727057787
"410",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.05,1.00677619059308,1.10029844018573
"411",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.06,1.00285157052937,1.00818789300041
"412",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.07,0.997533484846447,0.943487724744712
"413",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.08,0.990663170400985,1.03505960309799
"414",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.09,0.982109161272938,0.99721189525456
"415",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.1,0.971771157878276,0.955905046415087
"416",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.11,0.9595833991864,1.17437138653986
"417",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.12,0.94551718299266,0.896764667663092
"418",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.13,0.929582240068723,0.886832906173276
"419",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.14,0.911826752952134,0.781219621456481
"420",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.15,0.892335916402325,0.888726889366888
"421",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.16,0.871229055276724,0.952357559968797
"422",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.17,0.848655434153892,0.689877792638012
"423",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.18,0.824788997723108,0.804419646407594
"424",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.19,0.799822359621047,0.710681671311207
"425",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.2,0.773960401720311,0.894007744792275
"426",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.21,0.747413852772623,0.856118332409976
"427",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.22,0.720393187132683,0.744898107768034
"428",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.23,0.693103127951255,0.799600805449066
"429",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.24,0.665737964548167,0.610430448388829
"430",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.25,0.638477811417786,0.702153538735482
"431",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.26,0.611485856376097,0.576739490297382
"432",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.27,0.584906575455484,0.603984108196004
"433",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.28,0.558864837195553,0.542380643011433
"434",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.29,0.533465781019908,0.518811500558695
"435",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.3,0.508795333066607,0.537354139812821
"436",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.31,0.484921216063161,0.425644427827235
"437",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.32,0.46189431453435,0.450448909413288
"438",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.33,0.439750269413689,0.447334990606957
"439",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.34,0.418511193786395,0.401961731613287
"440",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.35,0.398187421300862,0.402376712792451
"441",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.36,0.378779218654787,0.366891227077005
"442",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.37,0.360278412042962,0.42356690932305
"443",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.38,0.342669893673743,0.368038088726569
"444",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.39,0.325932988012557,0.438464275616767
"445",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.4,0.310042668228155,0.286346371440926
"446",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.41,0.294970621564377,0.319997234935936
"447",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.42,0.280686168334203,0.346208185929067
"448",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.43,0.267157043292089,0.275320168110692
"449",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.44,0.254350050653721,0.228241426351368
"450",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.45,0.242231605345175,0.219041687411746
"451",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.46,0.230768173481802,0.229952363466222
"452",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.47,0.2199266248581,0.250687314467219
"453",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.48,0.209674509581838,0.226013882095698
"454",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.49,0.199980270071526,0.16148009419026
"455",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.5,0.190813398578915,0.177906933636424
"456",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.51,0.182144549287245,0.18197966520091
"457",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.52,0.173945612933928,0.150344500726116
"458",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.53,0.166189760854863,0.178142401307371
"459",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.54,0.158851464372155,0.124192903692888
"460",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.55,0.151906494561294,0.154098828578055
"461",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.56,0.145331906643218,0.139755983385944
"462",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.57,0.13910601255059,0.132438702282098
"463",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.58,0.133208344611891,0.129483007735849
"464",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.59,0.127619612775,0.131700913468316
"465",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.6,0.122321657346149,0.127266939776749
"466",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.61,0.117297398842231,0.114680753224927
"467",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.62,0.112530786236484,0.092826466325952
"468",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.63,0.108006744611645,0.093528924879153
"469",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.64,0.103711123013741,0.0895362519999991
"470",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.65,0.0996306431172748,0.107517768661318
"471",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.66,0.0957528491628047,0.0934483507901551
"472",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.67,0.0920660595058165,0.0945826464814985
"473",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.68,0.0885593200168773,0.0757758665005594
"474",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.69,0.0852223594935116,0.0807780309283029
"475",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.7,0.0820455471808099,0.086792459328678
"476",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.71,0.0790198524476651,0.0776232119370653
"477",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.72,0.0761368066263869,0.0752652251426098
"478",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.73,0.0733884669932865,0.0728615198063692
"479",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.74,0.070767382844995,0.0798770982050379
"480",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.75,0.068266563608388,0.0641953260299216
"481",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.76,0.0658794489098986,0.0704877676354416
"482",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.77,0.0635998805217404,0.0695796091413819
"483",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.78,0.0614220760973642,0.0545347179652846
"484",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.79,0.0593406046056777,0.0600645422738798
"485",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.8,0.057350363372645,0.0572860426909965
"486",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.81,0.0554465566394179,0.0614567506108636
"487",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.82,0.0536246755477878,0.058761496184105
"488",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.83,0.0518804794661967,0.0518677378018038
"489",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.84,0.0502099785725893,0.0508975474413457
"490",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.85,0.0486094176138319,0.0452318703992312
"491",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.86,0.0470752607651386,0.0461517638834278
"492",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.87,0.0456041775168011,0.0411440138020577
"493",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.88,0.0441930295194398,0.0401198604142617
"494",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.89,0.0428388583229059,0.0379156625471914
"495",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.9,0.0415388739478129,0.045161749601557
"496",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.91,0.0402904442324313,0.0450427259498492
"497",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.92,0.0390910849013022,0.0375097143237197
"498",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.93,0.0379384503054064,0.0338882171727139
"499",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.94,0.0368303247870432,0.0365078905174763
"500",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.95,0.035764614625726,0.0447525915893263
"501",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.96,0.0347393405243823,0.0426063837156846
"502",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.97,0.0337526305979591,0.0284195794321071
"503",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.98,0.0328027138291742,0.0316526092214845
"504",5,2,1.01251923909645,2.87789795916819,0.301046074136108,0.99,0.0318879139586371,0.0371719748996719
"505",5,2,1.01251923909645,2.87789795916819,0.301046074136108,1,0.0310066437788794,0.0308882881353456
